id,created_at,text,author.id,author.name,author.public_metrics.followers_count,public_metrics.like_count,public_metrics.retweet_count,lang,label,hashtags,tweet_entities
872299674526523393,2017-06-07T03:50:23.000Z,parmi le premiere application : de paiements par blockchain ou la data appliquee aux metier de marche https://t.co/lfx6m7qajd,92564226,Les Echos,1360025,1,3,fr,fr,[],"[('la data appliquee', 'ORG'), ('metier de marche', 'ORG')]"
1095770835934048256,2019-02-13T19:45:00.000Z,"la nasa da por terminada la mision de 'opportunity', el robot que ma tiempo ha pasado en marte https://t.co/cfbib7q4ha",7996082,EL PAÍS,8637694,66,34,es,es,[],"[('la nasa da', 'PERSON'), ('el robot que ma', 'PERSON')]"
987865821115383808,2018-04-22T01:29:00.000Z,la sedia ikea? il robot la monta 20 minuti [news aggiornata alle 15:26] https://t.co/zyzja27iqs,18935802,Repubblica,3442518,2,2,it,it,[],"[('la sedia ikea', 'GPE'), ('la monta', 'ORG'), ('20 minuti', 'DATE'), ('alle 15:26', 'PERSON')]"
804685558995976192,2016-12-02T13:56:02.000Z,facebook gebruikt ai voor herkenning controversiele livevideo's. en wat heeft w.f. herman hiermee te maken? https://t.co/9qcbvvrmh0,22753223,Laurens Verhagen,11316,3,1,nl,nl,[],"[('heeft w.f.', 'PERSON')]"
355988796313051136,2013-07-13T09:55:17.000Z,"video - presentato #altas, #robot umanoide per il soccorso http://t.co/2ucnbdpgau",29416653,La Stampa,1321224,0,2,it,it,"['#altas', '#robot']","[('#', 'CARDINAL')]"
687608457059545088,2016-01-14T12:13:25.000Z,"'internet things', lust last voor mkb-er? https://t.co/jijoyra9zg #iot",2902821,De Telegraaf,759400,0,0,nl,nl,['#iot'],[]
846000440995037185,2017-03-26T14:06:37.000Z,"l'intelligenza artificiale per ""ascoltare"" terremoti. ""prevede quelli laboratorio"" https://t.co/4ft8nwezhe",18935802,Repubblica,3442508,8,5,it,it,[],"[('terremoti', 'PERSON')]"
869906341770514434,2017-05-31T13:20:08.000Z,?puede un robot escribir poesia? https://t.co/egsylgddbl,19923515,ABC.es,2243887,1,1,es,es,[],"[('un robot escribir poesia', 'ORG')]"
684361158694952960,2016-01-05T13:09:49.000Z,politie onderzoekt: het keulen een georganiseerde actie? https://t.co/pjb0lvpkkx https://t.co/sg7yli5vyv,3103641,NRC,657497,0,0,nl,nl,[],"[('georganiseerde', 'PERSON')]"
702592628928311296,2016-02-24T20:35:10.000Z,"kun je medelijden krijgen met 90 kilo plastic, metaal en wat knipperende led-lampjes?\nhttps://t.co/cpwx2oijc4 https://t.co/f5lkof783v",3103511,Trouw,181483,0,1,nl,nl,[],"[('kun', 'ORG'), ('90 kilo plastic', 'QUANTITY')]"
1007312712316043264,2018-06-14T17:24:00.000Z,"mondiali di calcio, ecco chi vincera (secondo l'intelligenza artificiale) [news aggiornata alle 20:58] https://t.co/lpgbgmay5b",18935802,Repubblica,3442518,9,6,it,it,[],"[('chi vincera', 'PERSON'), ('alle 20:58] https://t.co/lpgbgmay5b', 'PERSON')]"
1153244470101475328,2019-07-22T10:04:42.000Z,al via la missione lunare indiana chandrayaan-2. un lander e un robot verranno piazzati al polo sud del satellite https://t.co/wngttlynnb https://t.co/zcnzisxvhl,29416653,La Stampa,1321208,13,3,it,it,[],"[('al via la missione', 'PERSON'), ('indiana', 'GPE'), ('un', 'ORG'), ('un', 'ORG'), ('verranno piazzati al polo', 'PERSON'), ('sud', 'CARDINAL'), ('del satellite https://t.co/wngttlynnb https://t.co/zcnzisxvhl', 'ORG')]"
570965404941623296,2015-02-26T15:15:35.000Z,per piccoli e grandi nerd: da meccano il robot che impara movimenti http://t.co/fvsbtpf1ec via @la_stampa http://t.co/tzuz9pylje,6720322,Bruno Ruffilli,6203,3,1,it,it,[],"[('http://t.co/tzuz9pylje', 'GPE')]"
940883834748448770,2017-12-13T09:59:21.000Z,"danke - und auch fur die einladung @welt #vr @nextmediahh, war super bei euch #dasmitmedien #360video https://t.co/evzjdekuuf",121564533,Martin Heller,9439,8,2,de,de,"['#vr', '#dasmitmedien', '#360video']","[('360video', 'MONEY')]"
724974385845657600,2016-04-26T14:52:17.000Z,rt @passeursciences: le dossier du supplement science du monde cette semaine : un robot humanoide la conquete de abysses.\nhttps://t.co/...,24744541,Le Monde,10341361,0,26,fr,fr,[],"[('un', 'ORG')]"
1132586013614923776,2019-05-26T09:55:22.000Z,avec oculus quest la vr coupe le cordon https://t.co/qvv1yze9zx,8350912,Le Figaro,3636354,3,1,fr,fr,[],[]
747446067952820224,2016-06-27T15:06:44.000Z,snowbot: edward snowden get around exile https://t.co/ji1p6gombh,87818409,The Guardian,10673273,29,18,en,en,[],"[('edward snowden', 'PERSON'), ('https://t.co/ji1p6gombh', 'PERSON')]"
993883390091956225,2018-05-08T16:00:40.000Z,teenager me's life transformed robot help learn https://t.co/iy1c7gqshi,138755157,Metro Lifestyle,13738,2,1,en,en,[],"[('https://t.co/iy1c7gqshi', 'PERSON')]"
1088840167857766401,2019-01-25T16:45:00.000Z,av participa en la fabricacion de un robot que la @nasa lanzara al planeta rojo en 2021\nhttps://t.co/co2mvton1i,15442630,El Correo,169643,0,1,es,es,[],"[('la @nasa', 'FAC'), ('al planeta rojo en', 'ORG')]"
748831833551474688,2016-07-01T10:53:16.000Z,l'experience vr de @smartvrstudio simule une marche au-dessus de gratte-ciels. flippant.\n#vivatech #startup https://t.co/alrcur55mh,586322351,Guillaume Bregeras,7388,8,6,fr,fr,"['#vivatech', '#startup']","[('une marche', 'PERSON')]"
756485500974735362,2016-07-22T13:46:12.000Z,amazon aprira un centro di ricerca per l'intelligenza artificiale torino https://t.co/mdqkgbmu8p https://t.co/ofuxo9gslu,29416653,La Stampa,1321224,14,18,it,it,[],"[(""un centro di ricerca per l'intelligenza"", 'PERSON')]"
761638673318313984,2016-08-05T19:03:04.000Z,nothing sacred? robot barbecue sausage https://t.co/bg5yeooij9,138749160,Metro,357460,1,2,en,en,[],[]
635789457782927360,2015-08-24T12:23:13.000Z,ooit hoef je een robot maar instructies te fluisteren en hij bakt de perfecte pannenkoek http://t.co/fgtw0keyfh http://t.co/brghfhmsp8,134810937,AD.nl,461933,1,0,nl,nl,[],"[('ooit', 'GPE'), ('hoef', 'GPE')]"
772907204575891456,2016-09-05T21:20:12.000Z,rosetta fotografia su robot philae\nhttps://t.co/9zasgx7fqt https://t.co/lsykcz2qq8,15442630,El Correo,169643,1,0,ro,es,[],[]
1135443280571830272,2019-06-03T07:09:08.000Z,"al momento, il portafoglio per le criptovalute e disponibile sul dispositivo galaxy s10 e soltanto alcuni paesi. \n\nhttps://t.co/tucnhrwihg",29416653,La Stampa,1321208,2,0,it,it,[],"[('al momento', 'PERSON')]"
698337495952584704,2016-02-13T02:46:48.000Z,"artificial intelligence allow people find lasting love machines, expert claim https://t.co/hbddefzlkm",15438913,Daily Mail Online,2751137,22,18,en,en,[],[]
1113706277853519872,2019-04-04T07:34:02.000Z,estonia il giudice sara un'intelligenza artificiale https://t.co/omamybu0dk https://t.co/q6harumkjp,29416653,La Stampa,1321224,4,2,it,it,[],"[('estonia', 'GPE'), (""un'intelligenza"", 'PERSON'), ('https://t.co/omamybu0dk https://t.co/q6harumkjp', 'PERSON')]"
786547161832062976,2016-10-13T12:40:31.000Z,cloud : le dsi du cac 40 ne sont pa au bout de leur peine https://t.co/kja7krccar https://t.co/tngagzw3py,92564226,Les Echos,1360008,1,3,fr,fr,[],"[('40', 'CARDINAL'), ('https://t.co/kja7krccar', 'LANGUAGE')]"
1120737868266262528,2019-04-23T17:15:04.000Z,societe generale donne le depart sa plateforme #blockchain &gt;&gt; https://t.co/ef3hxfcmqr,92564226,Les Echos,1360007,0,1,fr,fr,['#blockchain'],"[('generale', 'ORG'), ('sa plateforme', 'ORG'), ('https://t.co/ef3hxfcmqr', 'PERSON')]"
798501776752340992,2016-11-15T12:23:53.000Z,google want british school kid use virtual reality classroom https://t.co/eb9hqflzin https://t.co/dz0tlsiydc,39771228,Mirror Tech,15878,1,3,en,en,[],"[('google', 'ORG'), ('british', 'NORP'), ('https://t.co/eb9hqflzin', 'GPE')]"
694540537592967169,2016-02-02T15:19:02.000Z,teen's epilepsy 'cured' thanks robot creates sat-nav brain https://t.co/vauzzdhyxe https://t.co/qiatunrqhv,111556423,Daily Mail U.K.,684346,10,14,en,en,[],[]
998572351045414916,2018-05-21T14:32:55.000Z,w - - w\nhttps://t.co/dbjh3qhqrk,884090940,Ozan Demircan,3181,1,1,und,de,[],[]
909456199933845504,2017-09-17T16:37:09.000Z,"video | molinari-petrini: robot e agricoltura, cosa dobbiamo aspettarci? https://t.co/syfv2ehxow @lastampa https://t.co/bnjhvkhn6w",2168783940,La Stampa TV,8647,1,3,it,it,[],"[('cosa dobbiamo', 'ORG')]"
1166264095856713732,2019-08-27T08:20:03.000Z,"rt @repubblicatv: spazio, la soyuz con bordo il robot fydor ha agganciato la iss: il momento dell'attracco https://t.co/5annaigyx3",18935802,Repubblica,3442508,0,2,it,it,[],"[('rt @repubblicatv', 'PERSON')]"
907124032256008192,2017-09-11T06:09:57.000Z,diete e intolleranze: cosi l'intelligenza artificiale ci salvera dai chili di troppo https://t.co/f5fbsw6bup https://t.co/vg9jelmncz,395218906,Corriere della Sera,2645085,3,0,it,it,[],"[('ci salvera dai', 'PERSON'), ('https://t.co/f5fbsw6bup', 'PRODUCT'), ('https://t.co/vg9jelmncz', 'GPE')]"
1116449606915764224,2019-04-11T21:15:03.000Z,israeli robot spacecraft crash land moon seven week space https://t.co/k6voogzro2 https://t.co/sfyptfppvf,16887175,The Mirror,1358952,5,4,en,en,[],"[('israeli', 'NORP'), ('moon', 'GPE'), ('seven week', 'DATE')]"
1079394301166129153,2018-12-30T15:10:30.000Z,el robot submarino del buque inda finaliza su segunda inspeccion en el sin querer do https://t.co/zbt3u8fipi,38640768,La Voz de Galicia,402899,1,1,es,es,[],"[('el robot', 'ORG'), ('del', 'ORG'), ('su segunda inspeccion', 'PERSON'), ('el sin', 'ORG')]"
880469006284619780,2017-06-29T16:52:24.000Z,rt @mirrortech: instagram using artificial intelligence fend troll spammer https://t.co/abhdvw9yh3 https://t.co/cxufve15zq,16887175,The Mirror,1358952,0,8,en,en,[],"[('rt @mirrortech', 'PERSON'), ('https://t.co/abhdvw9yh3', 'CARDINAL')]"
916543628469612546,2017-10-07T06:00:04.000Z,we've launched new virtual reality app google cardboard. find https://t.co/qaqsp8qumq https://t.co/mypn207wba,87818409,The Guardian,10673271,529,274,en,en,[],[]
772721364646109184,2016-09-05T09:01:44.000Z,rt @mirrortech: meet skeleton crew mary rose virtual reality https://t.co/xgctp5osha https://t.co/nhy8qlagdx,16887175,The Mirror,1358958,0,3,en,en,[],"[('rt @mirrortech', 'PERSON'), ('https://t.co/xgctp5osha', 'GPE')]"
1119826241035603968,2019-04-21T04:52:35.000Z,"chez franprix, bientot un robot livreur pour porter le course https://t.co/enpteakbvd",38142665,Le Parisien,3125322,11,9,fr,fr,[],"[('chez franprix', 'ORG'), ('un', 'ORG')]"
651245497609547776,2015-10-06T04:00:00.000Z,visitor 2020 tokyo olympics could transported driverless robot taxi http://t.co/lkcmiw74xn http://t.co/qepeb4pwsu,6107422,The Times and The Sunday Times,1752018,4,15,en,en,[],"[('2020', 'DATE'), ('tokyo', 'GPE'), ('http://t.co/lkcmiw74xn', 'GPE')]"
612661793580806144,2015-06-21T16:42:08.000Z,el robot pepper se agota en un minuto en japon http://t.co/gqcmzgicgv,14304620,El Diario Vasco,93646,0,0,es,es,[],"[('el robot pepper se agota en', 'ORG'), ('un', 'ORG')]"
633651067499229184,2015-08-18T14:46:01.000Z,"iot valley, le paradis toulousain de jeunes entrepreneur du numerique http://t.co/4tavxzytsh",92564226,Les Echos,1360026,5,18,fr,fr,[],"[('iot valley', 'ORG')]"
983617390381555712,2018-04-10T08:07:15.000Z,"rt @robert_mergui: en demo, diya one le seul robot au monde qui << repare l'air >>, une premiere d'origine francaise #bigbangeco #figaro http...",8350912,Le Figaro,3636360,0,12,fr,fr,"['#bigbangeco', '#figaro']","[('figaro', 'PRODUCT')]"
720676624451117056,2016-04-14T18:14:31.000Z,vr journalist @flight_1 streaming live first #vr cinema berlin @welt @n24. #virtualreality @jipsamhoud https://t.co/ecr4glvfeo,121564533,Martin Heller,9439,5,2,en,de,"['#vr', '#virtualreality']","[('first', 'ORDINAL'), ('#', 'CARDINAL'), ('berlin @welt', 'PERSON'), ('@n24', 'GPE'), ('https://t.co/ecr4glvfeo', 'PRODUCT')]"
983250938713591808,2018-04-09T07:51:06.000Z,.@mounir interviendra lors de la conclusion du #bigbangeco \n rendez-vous demain la salle wagram de 8h30 18h30\n https://t.co/wrg6mmorew @le_figaro #intelligenceartificielle #numerique #management #education #innovation https://t.co/i6fn1qlhfr,877164499823939585,Big Bang Figaro,1778,7,2,fr,fr,"['#bigbangeco', '#intelligenceartificielle', '#numerique', '#management', '#education', '#innovation']","[('#', 'CARDINAL'), ('bigbangeco', 'PERSON'), ('\\n', 'PRODUCT'), ('salle wagram de 8h30', 'PERSON'), ('#', 'CARDINAL'), ('#', 'CARDINAL')]"
756807043017834496,2016-07-23T11:03:54.000Z,nh surgeon could robot future https://t.co/vl2qqnb4bh,87818409,The Guardian,10673353,17,30,en,en,[],"[('https://t.co/vl2qqnb4bh', 'PERSON')]"
1093004046779277312,2019-02-06T04:30:46.000Z,rt @mirrorbreaking_: breaking huge fire ocado robotics warehouse burn 24 hour https://t.co/ynhrsvd2ji https://t.co/iauiy...,16887175,The Mirror,1358952,0,6,en,en,[],"[('ocado robotics', 'GPE'), ('24 hour', 'TIME')]"
962415880008212480,2018-02-10T20:00:01.000Z,il robot sawyer debutta come barista all'henna cafe di tokyo @lastampa https://t.co/hbjug91xuw,109620460,Fulvio Cerutti,6541,2,3,en,it,[],"[('tokyo', 'GPE')]"
741581777328701440,2016-06-11T10:44:08.000Z,"rt @repidee: #repidee56 jeeg robot, supereroi di periferia #gabrielemainetti ilenia pastorelli, @claudsantamaria, dario olivero \nhttps://t....",18935802,Repubblica,3442518,0,2,it,it,"['#repidee56', '#gabrielemainetti']","[('repidee56', 'MONEY'), ('ilenia pastorelli', 'PERSON'), ('@claudsantamaria', 'GPE')]"
1010069251846221824,2018-06-22T07:57:30.000Z,celestial motion: virtual dance star https://t.co/mj5h59hy7o,87818409,The Guardian,10673271,16,11,en,en,[],[]
847093657320800258,2017-03-29T14:30:40.000Z,"one robot put six human job, expert say https://t.co/7cbhewxwof",919283569,The Sun Tech,17793,2,3,en,en,[],"[('one', 'CARDINAL'), ('six', 'CARDINAL')]"
1135312108562898946,2019-06-02T22:27:54.000Z,"""que alguien desempolve aquel otro manual segun el cual los partidos politico estan para resolver problemas, para crearlos para agravarlos"", por carles francino https://t.co/5fj8x4oc8z https://t.co/dlgbt6cfik",198829810,El Periódico,727974,2,1,es,es,[],"[('alguien desempolve', 'PERSON'), ('el cual los', 'ORG'), ('estan', 'PRODUCT'), ('resolver problemas', 'PERSON'), ('para crearlos para', 'PERSON'), ('francino https://t.co/5fj8x4oc8z', 'ORG')]"
1047799742376435712,2018-10-04T10:45:00.000Z,la france peut-elle s'imposer dans l'intelligence artificielle medicale ? nikos paragios participera au debat du big bang sante le 18/10. #ia #sante #medicale @agonigrammi @univparissaclay @centralesupelec @therapanacea @cviu_journal @le_figaro @lefigaro_sante https://t.co/cacsgybbjj,877164499823939585,Big Bang Figaro,1778,18,16,fr,fr,"['#ia', '#sante', '#medicale']","[('la france', 'ORG'), ('dans', 'NORP'), ('artificielle medicale', 'PERSON'), ('debat du big bang', 'ORG'), ('18/10.', 'MONEY'), ('#ia', 'MONEY'), ('#', 'CARDINAL'), ('medicale @agonigrammi', 'PERSON')]"
895044546546941952,2017-08-08T22:10:23.000Z,come l'intelligenza artificiale aiutera sconfiggere il cyberterrorismo https://t.co/j9o85ymt6h https://t.co/gjehhgdtqx,29416653,La Stampa,1321224,19,12,it,it,[],[]
1070061867803004928,2018-12-04T21:06:44.000Z,pourquoi le echecs ont survecu la machine &gt;&gt; https://t.co/irmpb6jazh,92564226,Les Echos,1360007,4,6,fr,fr,[],"[('survecu la machine &gt;&gt', 'ORG')]"
395253611451523073,2013-10-29T18:19:39.000Z,"""portrait-robot du designer innovant"" - la chronique de jean-louis frechin @nodesign) &gt;&gt; http://t.co/3lrjd9yg6i",92564226,Les Echos,1360027,4,8,fr,fr,[],"[('http://t.co/3lrjd9yg6i', 'ORG')]"
992782041082019842,2018-05-05T15:04:18.000Z,"micheli: ""l'intelligenza artificiale aiutera l'intrattenimento"" https://t.co/ffbdrfnx15 https://t.co/qkalvkg9no",29416653,La Stampa,1321208,7,4,it,it,[],"[('https://t.co/ffbdrfnx15 https://t.co/qkalvkg9no', 'WORK_OF_ART')]"
899561004824014849,2017-08-21T09:17:11.000Z,"appello all'onu: ""fermate soldati-robot, sono un pericolo per l'umanita"" https://t.co/xgpdtntbv4",18935802,Repubblica,3442508,5,3,it,it,[],"[('un', 'ORG'), ('https://t.co/xgpdtntbv4', 'GPE')]"
821839725602439173,2017-01-18T22:00:34.000Z,"taxer le robot ? ""quelle idee saugrenue du candidat la primaire socialiste benoit hamon"" @emmanuelcombe https://t.co/qcunbkcpxt",1283588581,l'Opinion,95439,5,14,fr,fr,[],"[('idee saugrenue', 'PERSON'), ('candidat la primaire socialiste', 'PERSON')]"
1103538662753607681,2019-03-07T06:11:34.000Z,el pib mundial podria alcanzar los 18 billones de dolares en 2030 https://t.co/ehzususoul,14304620,El Diario Vasco,93644,0,0,es,es,[],"[('el pib mundial podria', 'PERSON'), ('18', 'CARDINAL'), ('2030', 'DATE')]"
964453582383796224,2018-02-16T10:57:07.000Z,"rt @tecno_corriere: l'atomo <<intrappolato>>, il selfie del robot: scienza e tecnologia del futuro uno scatto https://t.co/ngsbdetv5i",395218906,Corriere della Sera,2645085,0,8,it,it,[],"[('selfie', 'PRODUCT')]"
999199494842368000,2018-05-23T08:04:58.000Z,intelligenza artificiale e blockchain per difendere il made italy agricoltura https://t.co/jbklafcqyj,18935802,Repubblica,3442518,3,1,it,it,[],"[('intelligenza artificiale', 'ORG'), ('italy agricoltura https://t.co/jbklafcqyj', 'ORG')]"
801480287641337860,2016-11-23T17:39:26.000Z,"take journey london's victorian sewer system, virtual reality #googledaydream #virtualreality https://t.co/blie1zjyqr https://t.co/hp9vkpt6uy",87818409,The Guardian,10673271,40,29,en,en,"['#googledaydream', '#virtualreality']","[('london', 'GPE'), ('#googledaydream #', 'MONEY')]"
397468583896580096,2013-11-04T21:01:09.000Z,japan's first robot rock band hope perform space http://t.co/dts7fqrhym,15438913,Daily Mail Online,2751137,5,14,en,en,[],"[('japan', 'GPE'), ('first', 'ORDINAL'), ('http://t.co/dts7fqrhym', 'PRODUCT')]"
827129479315206144,2017-02-02T12:20:09.000Z,el robot marty se puede imprimir en 3d en cualquier lugar sirve para que los ninos aprendan programar facilmente https://t.co/xmnzmjop92,19923515,ABC.es,2243887,8,11,es,es,[],"[('el robot marty se', 'PERSON'), ('3d', 'CARDINAL'), ('aprendan programar', 'PERSON')]"
1134159316548591618,2019-05-30T18:07:07.000Z,rt @rep_tecno: l'intelligenza artificiale batte l'uomo anche al videogame [aggiornamento delle 20:01] https://t.co/z6fwfshgkf,18935802,Repubblica,3442508,0,3,it,it,[],"[(""l'intelligenza artificiale batte l'uomo anche"", 'ORG'), ('al videogame', 'PERSON'), ('delle 20:01] https://t.co/z6fwfshgkf', 'PERSON')]"
1101940756179243008,2019-03-02T20:22:03.000Z,posties using virtual reality headset learn avoid dog attack https://t.co/h6byegm5vu https://t.co/uziak7kuof,262604305,The Sunday People,21332,4,3,en,en,[],"[('https://t.co/uziak7kuof', 'GPE')]"
1100356048739880961,2019-02-26T11:25:00.000Z,guo ping (huawei) carga contra trump asegura que la compania china <<ha hecho nada malo>> https://t.co/whstpbpnhm por @mjguzgar #mwc19,19923515,ABC.es,2243887,4,3,es,es,['#mwc19'],"[('guo ping', 'PERSON'), ('asegura', 'PERSON'), ('que la compania china', 'ORG'), ('nada malo', 'PERSON'), ('mwc19', 'MONEY')]"
1202625205430038529,2019-12-05T16:26:07.000Z,"florian douetteau, l'alchimiste du big data https://t.co/8lqanhust3",92564226,Les Echos,1360025,0,0,fr,fr,[],"[('florian', 'NORP'), (""l'alchimiste du big data"", 'ORG')]"
219854406395498497,2012-07-02T18:05:49.000Z,rt @guardianus: craigslist joe latest brief history internet bargaining. what's best thing ever #ebought? http ...,87818409,The Guardian,10673273,0,8,en,en,['#ebought'],"[('joe', 'PERSON')]"
1138345189662253058,2019-06-11T07:20:17.000Z,"rt @bigbangfigaro: ligne de vetements, musique, alcool... le intelligence artificielles de plus en plus creatrices #bigbangeco #intellig...",8350912,Le Figaro,3636354,0,6,fr,fr,"['#bigbangeco', '#intellig']","[('ligne de vetements', 'ORG'), ('#bigbangeco #', 'MONEY')]"
950353017567576065,2018-01-08T13:06:30.000Z,rt @pixelsfr: pourquoi l'intelligence artificielle est-elle plus drole que nous ? https://t.co/th0orjpzk7,24744541,Le Monde,10341361,0,17,fr,fr,[],[]
1196814902096064512,2019-11-19T15:38:03.000Z,"rt @repubblicatv: aborto, eutanasia, biotestamento: ecco citbot, l'intelligenza artificiale che risponde sui diritti civili https://t.co/uo...",18935802,Repubblica,3442508,0,4,it,it,[],"[('rt @repubblicatv', 'PERSON'), ('aborto', 'PERSON'), ('eutanasia', 'GPE'), (""l'intelligenza artificiale che risponde sui diritti"", 'ORG')]"
793014666742104064,2016-10-31T09:00:04.000Z,rt @standardnews: justin bieber forced explain uk tour walkout https://t.co/mvemvdflga,1168472395,Evening Standard,155803,0,2,en,en,[],"[('justin', 'ORG')]"
634017063476989952,2015-08-19T15:00:22.000Z,la policia de tailandia publica el retrato robot del sospechoso del atentado: http://t.co/louwssey9u http://t.co/2djxunrtwz,112694236,La Razón,577298,1,9,es,es,[],"[('la policia de tailandia publica el retrato robot del sospechoso del atentado', 'PERSON')]"
782654700906749952,2016-10-02T18:53:16.000Z,"rt @ableuxx: #audreytang, une <<hacktiviste>> transgenre pour digitaliser #taiwan https://t.co/yygbyfbl5q\n\n#siliconvalley #frenchtech #tang feng #tai wan ...",8350912,Le Figaro,3636356,0,8,fr,fr,"['#audreytang', '#taiwan', '#siliconvalley', '#frenchtech', '#tang', '#tai']","[('@ableuxx', 'ORG'), ('audreytang', 'PERSON'), ('#', 'CARDINAL'), ('taiwan https://t.co/yygbyfbl5q\\n\\n#siliconvalley #', 'ORG'), ('tang feng', 'PERSON'), ('tai wan', 'PERSON')]"
674889306897555456,2015-12-10T09:52:04.000Z,meet housebound girl robot go school https://t.co/ih7lesi1ui https://t.co/02nkokbgvs,16887175,The Mirror,1358952,2,3,en,en,[],"[('school https://t.co/ih7lesi1ui https://t.co/02nkokbgvs', 'ORG')]"
778871324886306817,2016-09-22T08:19:29.000Z,l'intelligence artificielle est-elle la solution contre le commentaires violents sur internet ? https://t.co/k5tyz3pq4m,800604661,Lucie Ronfaut,19093,7,7,fr,fr,[],"[('artificielle est-elle', 'PERSON')]"
428140055480504320,2014-01-28T12:18:38.000Z,rt @justfontein: volgend jaar moet roermond het 'virtuele attractiepark' yumble zijn deuren openen. een pretpark 2.0 - http://t.co/w2d61...,3103261,de Volkskrant,831763,0,2,nl,nl,[],"[('rt @justfontein', 'PERSON'), ('jaar', 'PERSON'), ('roermond', 'PERSON'), ('2.0', 'CARDINAL')]"
1093176684025651201,2019-02-06T15:56:46.000Z,fire crew race ocado warehouse inferno spread side robot-run distribution centre https://t.co/7slfsrfpet,111556423,Daily Mail U.K.,684349,3,2,en,en,[],[]
900366279504125952,2017-08-23T14:37:03.000Z,future funerals? robot priest launched undercut human-led rite https://t.co/oqfzqphiej,87818409,The Guardian,10673271,45,48,en,en,[],[]
823830686826168320,2017-01-24T09:51:56.000Z,rt @lastampatv: video | search-cam e robot per cercare sopravvissuti rigopiano https://t.co/uwfckddcrp @lastampa https://t.co/oe6jdusswx,29416653,La Stampa,1321224,0,2,it,it,[],"[('rt @lastampatv', 'PERSON'), ('https://t.co/uwfckddcrp @lastampa', 'ORG')]"
1001353697044189186,2018-05-29T06:45:00.000Z,google algorithm devised recognise unusual mole picked cancer also ruled benign lesion https://t.co/ywo5okddiw,6107422,The Times and The Sunday Times,1752018,25,15,en,en,[],"[('google', 'ORG'), ('https://t.co/ywo5okddiw', 'NORP')]"
22603636292,2010-08-31T10:09:44.000Z,rt @roeldeno: weer een dr justitie belazerde getuige. uit angst pleegt ie meineed. banger vr daders dan justitie.. http://bit.ly/bl20mf,2902821,De Telegraaf,759401,0,0,nl,nl,[],"[('rt @roeldeno', 'PERSON'), ('belazerde getuige', 'PERSON'), ('dan justitie', 'PERSON')]"
869561550679441408,2017-05-30T14:30:04.000Z,industrie. et si le robot devenait votre collaborateur... https://t.co/kjlviqaj2j #automatisation #cobotique https://t.co/vq16x9kvuz,53029114,L'Humanité,392552,1,2,fr,fr,"['#automatisation', '#cobotique']","[('cobotique', 'MONEY')]"
565193487197667328,2015-02-10T17:00:02.000Z,canine conversation. google unleashes spot robot dog http://t.co/kcklkyakv1 http://t.co/pnf3en3rmo,6107422,The Times and The Sunday Times,1752029,4,10,en,en,[],"[('google', 'ORG')]"
930223841791668225,2017-11-14T00:00:21.000Z,virtual reality let adult see neglect abuse child's eye https://t.co/oqiqpjiiar,788524,Guardian news,3808449,7,13,en,en,[],[]
915629368948424704,2017-10-04T17:27:07.000Z,intelligence artificielle : google deepmind se dote d'une unite de recherche sur l'ethique https://t.co/rbze4gkgnl,197816493,Pixels,74266,16,14,fr,fr,[],"[('intelligence artificielle', 'ORG'), ('google deepmind se', 'ORG')]"
813721229798604800,2016-12-27T12:20:34.000Z,south korea's avatar-style 'war machine' robot taken first piloted step https://t.co/95bj4gzfmb https://t.co/ny2htxixmy,39771228,Mirror Tech,15878,10,14,en,en,[],"[(""south korea's"", 'GPE')]"
933236340866498561,2017-11-22T07:30:57.000Z,inteligencia artificial para afinar el cv https://t.co/7p9tpuxqw7 https://t.co/i54e9dad43,112694236,La Razón,577290,2,1,es,es,[],"[('inteligencia artificial', 'PERSON'), ('el cv https://t.co/7p9tpuxqw7', 'PERSON')]"
1196935274091175937,2019-11-19T23:36:21.000Z,"""debo admitir que la robot tenia una voz endiabladamente sexy"" https://t.co/pjydqbfw4c",74453123,La Vanguardia,1323203,4,0,es,es,[],[]
841647630237200384,2017-03-14T13:50:06.000Z,human star gemma chan joke fan actually think robot - try switch chin https://t.co/duiy8zgzyq,82062348,The Sun TV,20940,4,1,en,en,[],"[('chan joke fan', 'ORG'), ('chin https://t.co/duiy8zgzyq', 'PERSON')]"
976914621864075264,2018-03-22T20:12:50.000Z,le mit concu un nouveau poisson-robot pour explorer le fonds marins https://t.co/5iyezjhqik,24744541,Le Monde,10341380,84,44,fr,fr,[],"[('mit', 'ORG'), ('un', 'ORG'), ('nouveau poisson-robot', 'PERSON')]"
609298850336083968,2015-06-12T09:59:00.000Z,nederlandr bekent schuld vr naaktfoto op heilige berg maleisie 'foto heeft beving veroorzaakt' http://t.co/hyxijucfvs http://t.co/fgvrnb4psx,3103261,de Volkskrant,831676,0,2,nl,nl,[],"[('nederlandr', 'ORG')]"
1064921150424268802,2018-11-20T16:39:22.000Z,#google commence commercialiser s robots-taxis &gt;&gt; https://t.co/0lkesvnjel,92564226,Les Echos,1360007,1,6,fr,fr,['#google'],"[('#', 'CARDINAL'), ('google commence', 'PRODUCT')]"
558356136156758016,2015-01-22T20:10:51.000Z,6-legged 'snake monster' robot crawl nightmare http://t.co/a5bofeeumc http://t.co/u0sy1iukg7,15438913,Daily Mail Online,2751197,16,17,en,en,[],"[('6', 'CARDINAL')]"
